flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,posterior_median,lower_bound,upper_bound
191,65,73,wire,electrical_equipment,407.325616,,,,2017,448.0777152999094,447.478161884731,446.58674273150643,385.69448196339334,517.0859871857728
192,65,74,wire,consumer_durables,10.0,,,,2017,10.957684333508597,15.119630159025133,13.584424329434535,5.466542479090067,33.06742383522458
193,65,76,wire,other_end_uses,5.0,,,,2017,5.521975513417661,10.054125991091823,8.42148683877656,2.589463619387571,26.94582683963065
194,66,70,forging_impacts,transportation_auto,33.03446076315101,,,,2017,32.84000051615789,32.99038807609348,32.7382705941519,23.82647251636416,43.85025013054848
195,66,71,forging_impacts,transportation_other,93.06411523684899,,,,2017,92.51170108648478,90.98411957174045,90.80167623162363,75.07536825359998,107.58342364780756
196,66,72,forging_impacts,machine_industry,4.53592,,,,2017,4.512486484325885,5.627706851336871,5.226997040107923,2.3584848614609966,11.308340771322428
197,66,73,forging_impacts,electrical_equipment,0.453592,,,,2017,0.45096768786445907,1.7735507272129796,1.2990828253738917,0.27179255101555316,6.449654925506357
198,66,74,forging_impacts,consumer_durables,9.979023999999999,,,,2017,9.908251870436546,10.882978410547691,10.47884012483043,5.89086084129624,17.931145342435887
199,66,75,forging_impacts,container_packages,0.0,,,,2017,0.0004876815409250021,1.4554151130832893,0.8685176739125247,0.11471573174379195,6.481708203418755
200,66,76,forging_impacts,other_end_uses,4.53592,,,,2017,4.51287486069433,5.6176697314423105,5.197438019817321,2.4161739496531354,11.213987418714224
201,67,76,powerder_paste,other_end_uses,55.0,,,,2017,54.90876763891618,57.01791684711947,56.80454859021789,47.60055760617298,67.80470984263204
202,68,69,import_finished_consumption,building_construction,204.0,,,,2017,205.51833084043326,216.00301783589475,209.80088304344474,119.2382964558629,355.2921415229378
203,68,70,import_finished_consumption,transportation_auto,656.0,,,,2017,659.5709957945196,632.2983596629562,628.8484493248072,460.73983160537455,831.5593928050333
204,68,71,import_finished_consumption,transportation_other,225.0,,,,2017,226.9825404010684,238.03135439446106,231.1593959827741,137.10441713477263,381.25790360009177
205,68,72,import_finished_consumption,machine_industry,241.0,,,,2017,246.30992916196232,258.0018762899502,250.7694597938385,151.8624317824754,409.7178718432255
206,68,73,import_finished_consumption,electrical_equipment,516.0,,,,2017,518.8648923298066,504.13309377717644,497.79520266328353,354.56343004826226,684.295669037609
207,68,74,import_finished_consumption,consumer_durables,911.0,,,,2017,894.6230955682282,853.0629796272691,850.6535713389785,663.1575095259154,1057.717705555419
208,68,75,import_finished_consumption,container_packages,0.0,,,,2017,0.0040098967154894435,27.803824578827268,17.416466545673003,2.384883121408347,119.33709548931735
209,68,76,import_finished_consumption,other_end_uses,0.0,,,,2017,0.050669992723649256,28.745218706171364,17.919421018358868,2.476118330945814,122.78024833356359
210,69,100,building_construction,export_finished_consumption,55.0,,,,2017,48.17656734264258,75.4438193892745,66.88220475646706,22.908002894721424,181.42533728864524
211,69,101,building_construction,consumption_building_construction,1674.51826026986,,,,2017,1466.8154458639212,1451.2858026596077,1444.1186589881065,1184.1746589424813,1762.8449078357698
212,70,100,transportation_auto,export_finished_consumption,802.0,,,,2017,745.7608689600683,745.5652230266005,734.3184588519616,468.27939164927653,1094.513107233926
213,70,102,transportation_auto,consumption_transportation_auto,2736.963739955534,,,,2017,2545.065129169301,2375.4716409963007,2374.3559064702395,1943.697438183544,2819.939791739671
214,71,100,transportation_other,export_finished_consumption,226.0,,,,2017,194.7697872321987,219.31589184072783,211.52726708999438,114.26956127377333,367.35025225325114
215,71,103,transportation_other,consumption_transportation_other,1464.779895135754,,,,2017,1262.3667134676223,1260.364478334296,1256.5301009086415,992.6812696539837,1558.5056190525656
216,72,100,machine_industry,export_finished_consumption,133.0,,,,2017,59.08173829030336,79.57943296144147,74.13756329426013,33.19891803904188,154.5838638944873
217,72,104,machine_industry,consumption_machine_industry,1563.329674932784,,,,2017,693.812190239365,750.03405745528,742.30121597986,556.5365622942927,978.2912078216405
218,73,100,electrical_equipment,export_finished_consumption,270.0,,,,2017,261.5173410636629,291.0724421756864,284.7707030310586,169.7127739091542,452.8526413961967
219,73,105,electrical_equipment,consumption_electrical_equipment,1160.774041485902,,,,2017,1124.3003263755427,1150.1758872421033,1146.2028755348665,924.82502768319,1402.244135312835
220,74,100,consumer_durables,export_finished_consumption,209.0,,,,2017,292.8970792653802,314.8198447064676,307.7275942564552,183.25719225834032,498.72396513566787
221,74,106,consumer_durables,consumption_consumer_durables,949.1801201058629,,,,2017,1330.150271229699,1321.6387753757965,1316.5297508146186,1059.8266107075062,1605.6315032910472
222,75,100,container_packages,export_finished_consumption,0.0,,,,2017,0.02148709773588559,56.852583279782614,36.52419290560569,5.086555919819611,219.02571266392582
223,75,107,container_packages,consumption_container_packages,2129.160848,,,,2017,1599.3050801295658,1497.4677182492894,1494.3217686015546,1169.7307199381382,1845.8349993862237
224,76,100,other_end_uses,export_finished_consumption,0.0,,,,2017,0.0037768202368352625,13.881756800177248,8.809113476045473,1.19594638262493,55.31741198946095
225,76,108,other_end_uses,consumption_other_end_uses,342.915552,,,,2017,277.40664717864485,364.0325475990015,357.82058783478726,248.6781409205179,507.92982092062704
226,77,18,eol_scrap_building_construction,eol_scrap_generated,207.0,,,,2017,221.59457979687275,308.4141808733628,276.0827618106281,109.87881449369556,684.0777089513234
227,78,18,eol_scrap_transportation_auto,eol_scrap_generated,1402.0,,,,2017,1158.298315633284,1248.4922466559042,1098.788771128334,420.6251193318522,2876.9176714585246
228,79,18,eol_scrap_transportation_other,eol_scrap_generated,441.0,,,,2017,416.89675467263487,592.2163725620496,515.1767477069518,197.98989010799036,1416.7349082920634
229,80,18,eol_scrap_machine_industry,eol_scrap_generated,224.0,,,,2017,217.70153368302647,320.60571424384085,284.27261872820566,107.8502607932569,706.9661097882504
230,81,18,eol_scrap_electrical_equipment,eol_scrap_generated,287.0,,,,2017,276.61076395102157,397.720165435917,351.5864423765739,133.29718063259764,929.8681018001097
231,82,18,eol_scrap_consumer_durables,eol_scrap_generated,754.0,,,,2017,683.311458405535,893.366312234258,776.9711656704369,280.4392862711484,2146.5855459463255
232,83,18,eol_scrap_container_packages,eol_scrap_generated,1608.0,,,,2017,1602.0669102878294,1602.065269289369,1594.9392156267959,1320.573255928977,1924.1817175861513
233,84,18,eol_scrap_other_end_uses,eol_scrap_generated,247.0,,,,2017,239.33265500504652,350.6873202063603,314.0875545222301,118.22890463019671,811.4684238812058
